;fecha;CCAA;total_altas;Localizacion;total_fallecidos;total_uci;total_hospitalizados;total_casos;total_fallecidos_diff;total_altas_diff;total_uci_diff;total_hospitalizados_diff;total_casos_diff
765;2020-04-22;Valencia;5011,0;Valencia, Spain;1106,0;649,0;4896,0;10571,0;17,0;292,0;1,0;30,0;172,0
766;2020-04-23;Valencia;5388,0;Valencia, Spain;1124,0;650,0;4917,0;10735,0;18,0;377,0;1,0;21,0;164,0
767;2020-04-24;Valencia;5809,0;Valencia, Spain;1147,0;651,0;4945,0;10906,0;23,0;421,0;1,0;28,0;171,0
768;2020-04-25;Valencia;6033,0;Valencia, Spain;1172,0;653,0;4978,0;11123,0;25,0;224,0;2,0;33,0;217,0
769;2020-04-26;Valencia;6243,0;Valencia, Spain;1186,0;654,0;5013,0;11372,0;14,0;210,0;1,0;35,0;249,0
770;2020-04-27;Valencia;6317,0;Valencia, Spain;1189,0;656,0;5032,0;11412,0;3,0;74,0;2,0;19,0;40,0
771;2020-04-28;Valencia;6423,0;Valencia, Spain;1200,0;659,0;5046,0;11658,0;11,0;106,0;3,0;14,0;246,0
772;2020-04-29;Valencia;6599,0;Valencia, Spain;1218,0;662,0;5072,0;11816,0;18,0;176,0;3,0;26,0;158,0
773;2020-04-30;Valencia;6886,0;Valencia, Spain;1236,0;663,0;5096,0;12058,0;18,0;287,0;1,0;24,0;242,0
774;2020-05-01;Valencia;7078,0;Valencia, Spain;1245,0;694,0;5126,0;12209,0;9,0;192,0;31,0;30,0;151,0
775;2020-05-02;Valencia;7287,0;Valencia, Spain;1258,0;695,0;5153,0;12655,0;13,0;209,0;1,0;27,0;446,0
776;2020-05-03;Valencia;7447,0;Valencia, Spain;1264,0;698,0;5181,0;12813,0;6,0;160,0;3,0;28,0;158,0
777;2020-05-04;Valencia;7506,0;Valencia, Spain;1269,0;700,0;5204,0;12958,0;5,0;59,0;2,0;23,0;145,0
778;2020-05-05;Valencia;7655,0;Valencia, Spain;1279,0;701,0;5214,0;13000,0;10,0;149,0;1,0;10,0;42,0
779;2020-05-06;Valencia;7747,0;Valencia, Spain;1291,0;701,0;5225,0;13186,0;12,0;92,0;0,0;11,0;186,0
780;2020-05-07;Valencia;8010,0;Valencia, Spain;1303,0;704,0;5252,0;13413,0;12,0;263,0;3,0;27,0;227,0
781;2020-05-08;Valencia;8181,0;Valencia, Spain;1309,0;706,0;5287,0;13613,0;6,0;171,0;2,0;35,0;200,0
782;2020-05-09;Valencia;8796,0;Valencia, Spain;1315,0;709,0;5317,0;13775,0;6,0;615,0;3,0;30,0;162,0
783;2020-05-10;Valencia;8861,0;Valencia, Spain;1323,0;716,0;5354,0;13897,0;8,0;65,0;7,0;37,0;122,0
784;2020-05-11;Valencia;8945,0;Valencia, Spain;1330,0;716,0;5355,0;13928,0;7,0;84,0;0,0;1,0;31,0
785;2020-05-12;Valencia;9089,0;Valencia, Spain;1336,0;717,0;5360,0;13990,0;6,0;144,0;1,0;5,0;62,0
786;2020-05-13;Valencia;9268,0;Valencia, Spain;1341,0;717,0;5370,0;14101,0;5,0;179,0;0,0;10,0;111,0
787;2020-05-14;Valencia;9490,0;Valencia, Spain;1349,0;717,0;5389,0;14202,0;8,0;222,0;0,0;19,0;101,0
788;2020-05-15;Valencia;9708,0;Valencia, Spain;1358,0;721,0;5415,0;14438,0;9,0;218,0;4,0;26,0;236,0
789;2020-05-16;Valencia;9761,0;Valencia, Spain;1365,0;722,0;5435,0;14571,0;7,0;53,0;1,0;20,0;133,0
790;2020-05-17;Valencia;9907,0;Valencia, Spain;1366,0;723,0;5454,0;14701,0;1,0;146,0;1,0;19,0;130,0
791;2020-05-18;Valencia;9970,0;Valencia, Spain;1370,0;725,0;5469,0;14736,0;4,0;63,0;2,0;15,0;35,0
1483;2020-05-19;Valencia;9970,0;Valencia, Spain;1376,0;727,0;5738,0;14737,0;6,0;0,0;2,0;269,0;1,0
1484;2020-05-20;Valencia;9970,0;Valencia, Spain;1378,0;727,0;5742,0;14759,0;2,0;0,0;0,0;4,0;22,0
1485;2020-05-21;Valencia;9970,0;Valencia, Spain;1383,0;730,0;5747,0;14797,0;5,0;0,0;3,0;5,0;38,0
1486;2020-05-22;Valencia;9970,0;Valencia, Spain;1389,0;731,0;5747,0;14797,0;6,0;0,0;1,0;0,0;0,0
1487;2020-05-23;Valencia;9970,0;Valencia, Spain;1390,0;733,0;5738,0;14797,0;1,0;0,0;2,0;-9,0;0,0
1488;2020-05-24;Valencia;9970,0;Valencia, Spain;1393,0;733,0;5739,0;14797,0;3,0;0,0;0,0;1,0;0,0
